"artist_name","genre","avg","avg-2","avg-3","avg-4"
"KURT","colombian pop",0.472,0.88,0.758,-6.842
"KURT",NULL,0.472,0.88,0.758,-6.842
"Kuselofte","ambient pop",0.677,0.55,0.459,-6.361
"Kuselofte",NULL,0.677,0.55,0.459,-6.361
"Kususa","nepali pop",0.763,0.682,0.462,-8.04
"Kususa",NULL,0.763,0.682,0.462,-8.04
"KVSH","baroque pop",0.757,0.8065,0.4655,-4.6415
"KVSH",NULL,0.757,0.8065,0.4655,-4.6415
"KWAYE","latin viral pop",0.481,0.561,0.439,-6.405
"KWAYE",NULL,0.481,0.561,0.439,-6.405
"Kwesi","german pop",0.434,0.67,0.136,-12.923
"Kwesi",NULL,0.434,0.67,0.136,-12.923
"Kwoon","swedish pop punk",0.296,0.138,0.0371,-14.37
"Kwoon",NULL,0.296,0.138,0.0371,-14.37
"Kyan Palmer","nyc pop",0.687,0.677,0.596,-6.174
"Kyan Palmer",NULL,0.687,0.677,0.596,-6.174
"Kyle Craft","japanese alternative pop",0.852,0.402,0.385,-3.753
"Kyle Craft",NULL,0.852,0.402,0.385,-3.753
"Kylie Minogue","dance pop",0.563,0.766,0.964,-7.516
"Kylie Minogue",NULL,0.563,0.766,0.964,-7.516
"Kym Karath","social media pop",0.216,0.512,0.503,-12.152
"Kym Karath",NULL,0.216,0.512,0.503,-12.152
"Kyuss","russian pop",0.168,0.461,0.309,-16.225
"Kyuss",NULL,0.168,0.461,0.309,-16.225
"L-ton R.E.P","indie dream pop",0.707,0.837,0.584,-3.179
"L-ton R.E.P",NULL,0.707,0.837,0.584,-3.179
"L Devine","uk pop",0.509,0.759,0.474,-7.825
"L Devine",NULL,0.509,0.759,0.474,-7.825
"L:Ron:Harald","pop rap brasileiro",0.979,0.737,0.525,-4.184
"L:Ron:Harald",NULL,0.979,0.737,0.525,-4.184
"L7","russian pop",0.789,0.569,0.911,-8.559
"L7",NULL,0.789,0.569,0.911,-8.559
"La 25","k-pop girl group",0.869,0.634,0.957,-6.169
"La 25",NULL,0.869,0.634,0.957,-6.169
"La Bottine Souriante","kannada pop",0.7230000000000001,0.678,0.9365,-9.7915
"La Bottine Souriante",NULL,0.7230000000000001,0.678,0.9365,-9.7915
"La Champions Liga","nz pop",0.59,0.741,0.961,-4.625
"La Champions Liga",NULL,0.59,0.741,0.961,-4.625
"La Ciencia Simple","botswanan pop",0.8009999999999999,0.252,0.19899999999999998,-9.02
"La Ciencia Simple",NULL,0.8009999999999999,0.252,0.19899999999999998,-9.02
"La Dispute","thai pop rap",0.742,0.486,0.181,-7.406
"La Dispute",NULL,0.742,0.486,0.181,-7.406
"La Famax","japanese pop rap",0.544,0.832,0.777,-10.172
"La Famax",NULL,0.544,0.832,0.777,-10.172
"La Favi","sophisti-pop",0.845,0.726,0.498,-3.047
"La Favi",NULL,0.845,0.726,0.498,-3.047
"La Féline","indonesian folk pop",0.771,0.642,0.277,-4.491
"La Féline",NULL,0.771,0.642,0.277,-4.491
"La Fine Equipe","turkish pop",0.586,0.801,0.886,-6.769
"La Fine Equipe",NULL,0.586,0.801,0.886,-6.769
"La Floripondio","swiss pop",0.739,0.742,0.974,-10.201
"La Floripondio",NULL,0.739,0.742,0.974,-10.201
"La Franela","k-pop girl group",0.659,0.522,0.386,-4.908
"La Franela",NULL,0.659,0.522,0.386,-4.908
"La Habitación Roja","swedish idol pop",0.537,0.321,0.473,-5.847
"La Habitación Roja",NULL,0.537,0.321,0.473,-5.847
"La Insuperable","sophisti-pop",0.706,0.881,0.513,-2.941
"La Insuperable",NULL,0.706,0.881,0.513,-2.941
"La Maquina De Hacer Pájaros","k-pop girl group",0.401,0.453,0.265,-14.756
"La Maquina De Hacer Pájaros",NULL,0.401,0.453,0.265,-14.756
"La Materialista","sophisti-pop",0.924,0.665,0.668,-2.577
"La Materialista",NULL,0.924,0.665,0.668,-2.577
"La Mississippi","k-pop girl group",0.942,0.294,0.649,-7.118
"La Mississippi",NULL,0.942,0.294,0.649,-7.118
"La Mujer Barbuda","beninese pop",0.548,0.529,0.281,-8.177
"La Mujer Barbuda",NULL,0.548,0.529,0.281,-8.177
"La Oreja de Van Gogh","latin pop",0.685,0.783,0.54,-5.008
"La Oreja de Van Gogh",NULL,0.685,0.783,0.54,-5.008
"La Perla","karadeniz pop",0.5825,0.653,0.6869999999999999,-7.060499999999999
"La Perla",NULL,0.5825,0.653,0.6869999999999999,-7.060499999999999
"La Reserva","nz pop",0.516,0.689,0.295,-7.463
"La Reserva",NULL,0.516,0.689,0.295,-7.463
"La Serenissima","country pop",0.247,0.4,0.394,-18.249
"La Serenissima",NULL,0.247,0.4,0.394,-18.249
"La Zowi","barbadian pop",0.772,0.761,0.421,-5.142
"La Zowi",NULL,0.772,0.761,0.421,-5.142
"Lack Of Afro","classic polish pop",0.92,0.727,0.684,-7.604
"Lack Of Afro","j-poprock",0.58,0.711,0.65,-12.792
"Lack Of Afro",NULL,0.75,0.719,0.667,-10.198
"Lacy Gibson","png pop",0.38,0.639,0.488,-16.251
"Lacy Gibson",NULL,0.38,0.639,0.488,-16.251
"Ladi6","channel pop",0.78,0.726,0.522,-10
"Ladi6",NULL,0.78,0.726,0.522,-10
"Lady Du","moroccan pop",0.728,0.724,0.465,-5.946
"Lady Du",NULL,0.728,0.724,0.465,-5.946
"Lady Jaydee","pop rock brasileiro",0.5,0.802,0.961,-13.235
"Lady Jaydee","tanzanian pop",0.832,0.843,0.889,-4.404
"Lady Jaydee",NULL,0.6659999999999999,0.8225,0.925,-8.8195
"Laki Bass","jewish pop",0.762,0.358,0.113,-4.974
"Laki Bass",NULL,0.762,0.358,0.113,-4.974
"Lakker","faroese pop",0.985,0.523,0.145,-7.56
"Lakker",NULL,0.985,0.523,0.145,-7.56
"Lala Lala","indie pop",0.286,0.591,0.311,-9.439
"Lala Lala",NULL,0.286,0.591,0.311,-9.439
"Lalah Hathaway","viral pop",0.5900000000000001,0.651,0.6655,-9.9885
"Lalah Hathaway",NULL,0.5900000000000001,0.651,0.6655,-9.9885
"Lali","gauze pop",0.7896666666666667,0.6709999999999999,0.705,-6.395333333333333
"Lali",NULL,0.7896666666666667,0.6709999999999999,0.705,-6.395333333333333
"Langa Mavuso","moroccan pop",0.443,0.344,0.157,-6.518
"Langa Mavuso",NULL,0.443,0.344,0.157,-6.518
"Lani Mo","assamese pop",0.6606666666666667,0.6193333333333333,0.799,-5.32
"Lani Mo","socal pop punk",0.753,0.728,0.5215,-5.836
"Lani Mo",NULL,0.6976000000000001,0.6628000000000001,0.6880000000000001,-5.526400000000001
"LANZI","jewish pop",0.833,0.537,0.0889,-3.849
"LANZI",NULL,0.833,0.537,0.0889,-3.849
"Larisa Gosla","gauze pop",0.515,0.528,0.112,-10.107
"Larisa Gosla",NULL,0.515,0.528,0.112,-10.107
"Larry Gaaga","irish pop",0.658,0.692,0.516,-4.779
"Larry Gaaga",NULL,0.658,0.692,0.516,-4.779
"Lars Danielsson","russian alt pop",0.223,0.458,0.214,-15.897
"Lars Danielsson",NULL,0.223,0.458,0.214,-15.897
"Lars Jansson","hokkien pop",0.0609,0.356,0.171,-16.031
"Lars Jansson",NULL,0.0609,0.356,0.171,-16.031
"Lars Vaular","dutch rap pop",0.699,0.701,0.456,-6.514
"Lars Vaular",NULL,0.699,0.701,0.456,-6.514
"Lars Winnerbäck","swedish pop",0.475,0.489,0.46,-11.012
"Lars Winnerbäck",NULL,0.475,0.489,0.46,-11.012
"LArte del mondo","israeli pop",0.018349999999999998,0.28200000000000003,0.2175,-26.5975
"LArte del mondo",NULL,0.018349999999999998,0.28200000000000003,0.2175,-26.5975
"Las Aves","classic swedish pop",0.666,0.595,0.57,-5.349
"Las Aves",NULL,0.666,0.595,0.57,-5.349
"Las Bistecs","sophisti-pop",0.814,0.722,0.737,-6.048
"Las Bistecs",NULL,0.814,0.722,0.737,-6.048
"Las Cafeteras","popwave",0.6839999999999999,0.8025,0.8614999999999999,-4.5755
"Las Cafeteras",NULL,0.6839999999999999,0.8025,0.8614999999999999,-4.5755
"Las manos de Filippi","k-pop girl group",0.678,0.733,0.938,-6.745
"Las manos de Filippi",NULL,0.678,0.733,0.938,-6.745
"Las Marti","colombian pop",0.551,0.486,0.501,-7.195
"Las Marti",NULL,0.551,0.486,0.501,-7.195
"Las Migas","ukrainian pop",0.462,0.5,0.21,-7.117
"Las Migas",NULL,0.462,0.5,0.21,-7.117
"Lasse Stefanz","afghan pop",0.824,0.666,0.966,-8.59
"Lasse Stefanz",NULL,0.824,0.666,0.966,-8.59
"Laszlo Baranyay","dutch idol pop",0.0369,0.302,0.0398,-28.444
"Laszlo Baranyay",NULL,0.0369,0.302,0.0398,-28.444
"Latino","australian alternative pop",0.718,0.792,0.844,-6.895
"Latino",NULL,0.718,0.792,0.844,-6.895
"Latvian Radio Choir","uk pop punk",0.0155,0.0951,0.0347,-32.509
"Latvian Radio Choir",NULL,0.0155,0.0951,0.0347,-32.509
"Lau Højen","bahamian pop",0.5655,0.674,0.5485,-6.182
"Lau Højen",NULL,0.5655,0.674,0.5485,-6.182
"Lauana Prado","pop punk",0.5165,0.7775000000000001,0.591,-8.2295
"Lauana Prado",NULL,0.5165,0.7775000000000001,0.591,-8.2295
"Laura Bell Bundy","social media pop",0.45133333333333336,0.6923333333333334,0.5153333333333333,-9.138666666666667
"Laura Bell Bundy",NULL,0.45133333333333336,0.6923333333333334,0.5153333333333333,-9.138666666666667
"Laura Brehm","c-pop",0.524,0.655,0.0846,-6.948
"Laura Brehm",NULL,0.524,0.655,0.0846,-6.948
"Laura Guevara","croatian pop",0.365,0.412,0.602,-9.169
"Laura Guevara",NULL,0.365,0.412,0.602,-9.169
"Laura Hanson","uk alternative pop",0.0306,0.555,0.474,-23.42
"Laura Hanson",NULL,0.0306,0.555,0.474,-23.42
"Laura Lee","nigerian pop",0.912,0.591,0.963,-3.79
"Laura Lee",NULL,0.912,0.591,0.963,-3.79
"Laura Mvula","j-poprock",0.661,0.432,0.466,-5.959
"Laura Mvula",NULL,0.661,0.432,0.466,-5.959
"Laura Närhi","finnish pop",0.476,0.498,0.333,-8.074
"Laura Närhi",NULL,0.476,0.498,0.333,-8.074
"Laura Souguellis","candy pop",0.501,0.267,0.187,-8.879
"Laura Souguellis",NULL,0.501,0.267,0.187,-8.879
"Lauren Auder","tunisian pop",0.515,0.603,0.318,-14.997
"Lauren Auder",NULL,0.515,0.603,0.318,-14.997
"Lauren Flax","faroese pop",0.473,0.515,0.0925,-14.753
"Lauren Flax",NULL,0.473,0.515,0.0925,-14.753
"Lauriete","korean pop",0.71,0.332,0.383,-4.75
"Lauriete",NULL,0.71,0.332,0.383,-4.75
"Lauv","pop",0.505,0.752,0.419,-7.621
"Lauv",NULL,0.505,0.752,0.419,-7.621
"Lava Lava","tanzanian pop",0.691,0.876,0.774,-7.954
"Lava Lava",NULL,0.691,0.876,0.774,-7.954
"Lavinia Meijer","kazakh pop",0.0842,0.316,0.0931,-23.414
"Lavinia Meijer",NULL,0.0842,0.316,0.0931,-23.414
"Lawrence Foster","country pop",0.0994,0.33,0.193,-20.459
"Lawrence Foster",NULL,0.0994,0.33,0.193,-20.459
"Lazarito Valdés y Bamboleo","funk pop",0.886,0.584,0.962,-5.703
"Lazarito Valdés y Bamboleo",NULL,0.886,0.584,0.962,-5.703
"Lazcano Malo","classic venezuelan pop",0.44600000000000006,0.5705,0.522,-9.267499999999998
"Lazcano Malo",NULL,0.44600000000000006,0.5705,0.522,-9.267499999999998
"Lazy Bear","baroque pop",0.833,0.616,0.262,-5.818
"Lazy Bear",NULL,0.833,0.616,0.262,-5.818
"Lazy Jay","bedroom pop",0.772,0.846,0.622,-5.735
"Lazy Jay",NULL,0.772,0.846,0.622,-5.735
"Lazy Jones","malaysian pop",0.282,0.722,0.767,-12.186
"Lazy Jones",NULL,0.282,0.722,0.767,-12.186
"Lazza","barbadian pop",0.611,0.682,0.177,-5.827
"Lazza","italian pop",0.874,0.503,0.686,-5.366
"Lazza",NULL,0.7424999999999999,0.5925,0.4315,-5.5965
"Le1f","bedroom pop",0.891,0.667,0.564,-4.75
"Le1f",NULL,0.891,0.667,0.564,-4.75
"Léa Freire","classic sinhala pop",0.15799999999999997,0.46599999999999997,0.3575,-15.617999999999999
"Léa Freire",NULL,0.15799999999999997,0.46599999999999997,0.3575,-15.617999999999999
"Léa Mendonça","korean pop",0.606,0.54,0.384,-6.013
"Léa Mendonça",NULL,0.606,0.54,0.384,-6.013
"Lead Belly","classic country pop",0.241,0.57,0.543,-12.138
"Lead Belly",NULL,0.241,0.57,0.543,-12.138
"Leandro Borges","korean pop",0.625,0.4625,0.2535,-6.4795
"Leandro Borges",NULL,0.625,0.4625,0.2535,-6.4795
"Ledri Vula","greek pop",0.6752499999999999,0.7237499999999999,0.672,-5.733
"Ledri Vula",NULL,0.6752499999999999,0.7237499999999999,0.672,-5.733
"Lee Dorsey","indie poptimism",0.381,0.838,0.858,-11.133
"Lee Dorsey",NULL,0.381,0.838,0.858,-11.133
"Lee Evans","cypriot pop",0.447,0.604,0.483,-20.622
"Lee Evans",NULL,0.447,0.604,0.483,-20.622
"Lee Fields & The Expressions","indie poptimism",0.751,0.48,0.789,-5.702
"Lee Fields & The Expressions",NULL,0.751,0.48,0.789,-5.702
"Lee Foss","mexican pop",0.705,0.813,0.486,-7.608
"Lee Foss",NULL,0.705,0.813,0.486,-7.608
"LEE HI","taiwan pop",0.761,0.7115,0.837,-5.2780000000000005
"LEE HI",NULL,0.761,0.7115,0.837,-5.2780000000000005
"Lee Min Hyuk","slovenian pop",0.82,0.555,0.621,-4.581
"Lee Min Hyuk",NULL,0.82,0.555,0.621,-4.581
"Lee Ranaldo","musica popular paraense",0.904,0.366,0.228,-6.346
"Lee Ranaldo",NULL,0.904,0.366,0.228,-6.346
"Leela","pop peruano",0.7084999999999999,0.5565,0.599,-7.4265
"Leela",NULL,0.7084999999999999,0.5565,0.599,-7.4265
"Leela James","viral pop",0.17,0.45,0.0904,-12.735
"Leela James",NULL,0.17,0.45,0.0904,-12.735
"Leftwing : Kody","mexican pop",0.954,0.566,0.887,-4.678
"Leftwing : Kody",NULL,0.954,0.566,0.887,-4.678
"Lefty Dizz","png pop",0.54,0.432,0.449,-10.466
"Lefty Dizz",NULL,0.54,0.432,0.449,-10.466
"Lefty Frizzell","antiviral pop",0.23349999999999999,0.5685,0.5705,-15.7
"Lefty Frizzell",NULL,0.23349999999999999,0.5685,0.5705,-15.7
"Legowelt","bow pop",0.728,0.795,0.417,-9.069
"Legowelt",NULL,0.728,0.795,0.417,-9.069
"Leif Lindskov","bahamian pop",0.5805,0.5485,0.606,-9.557
"Leif Lindskov",NULL,0.5805,0.5485,0.606,-9.557
"Leif Segerstam","kazakh pop",0.014,0.175,0.038,-27.752
"Leif Segerstam",NULL,0.014,0.175,0.038,-27.752
"Lemar","j-poprock",0.665,0.706,0.639,-5.348
"Lemar",NULL,0.665,0.706,0.639,-5.348
"Lemongrass","pop flamenco",0.273,0.635,0.213,-9.652
"Lemongrass",NULL,0.273,0.635,0.213,-9.652
"LEnfant Siro","sinhala pop",0.943,0.497,0.928,-4.931
"LEnfant Siro",NULL,0.943,0.497,0.928,-4.931
"Lenine","albanian pop",0.24,0.589,0.242,-12.972
"Lenine",NULL,0.24,0.589,0.242,-12.972
"Lenneke Ruiten","himachali pop",0.0284,0.26,0.0406,-25.583
"Lenneke Ruiten",NULL,0.0284,0.26,0.0406,-25.583
"Lennon Stella","pop",0.686,0.696,0.7,-6.113
"Lennon Stella",NULL,0.686,0.696,0.7,-6.113
"Lenny Kravitz","canadian pop",0.67,0.619,0.777,-10.322
"Lenny Kravitz",NULL,0.67,0.619,0.777,-10.322
"Leny Andrade","french indie pop",0.349,0.644,0.712,-12.345
"Leny Andrade",NULL,0.349,0.644,0.712,-12.345
"Leo Dan","panamanian pop",0.503,0.737,0.95,-9.83
"Leo Dan",NULL,0.503,0.737,0.95,-9.83
"Léo Delibes","country pop",0.119,0.291,0.0571,-20.493
"Léo Delibes","inuit pop",0.338,0.423,0.266,-13.459
"Léo Delibes",NULL,0.2285,0.357,0.16155,-16.976
"Leo Fernández","beninese pop",0.46,0.315,0.667,-12.799
"Leo Fernández",NULL,0.46,0.315,0.667,-12.799
"Leo García","sophisti-pop",0.614,0.707,0.933,-7.38
"Leo García",NULL,0.614,0.707,0.933,-7.38
"Leo Santana","pop punk",0.911,0.759,0.749,-2.811
"Leo Santana",NULL,0.911,0.759,0.749,-2.811
"Leo Sidran","russian alt pop",0.276,0.488,0.302,-16.217
"Leo Sidran",NULL,0.276,0.488,0.302,-16.217
"Leon Fleisher","musica popular mineira",0.016,0.494,0.118,-32.307
"Leon Fleisher",NULL,0.016,0.494,0.118,-32.307
"Leona Lewis","dance pop",0.656,0.638,0.225,-5.886
"Leona Lewis",NULL,0.656,0.638,0.225,-5.886
"Leonard Bernstein","country pop",0.137,0.249,0.151,-16.694
"Leonard Bernstein","deep power-pop punk",0.0975,0.218,0.0481,-22.112
"Leonard Bernstein","inuit pop",0.391,0.353,0.474,-12.88
"Leonard Bernstein",NULL,0.20850000000000002,0.2733333333333333,0.2243666666666667,-17.228666666666665
"Leonard Cohen","canadian pop",0.344,0.28,0.232,-12.577
"Leonard Cohen",NULL,0.344,0.28,0.232,-12.577
"Leonard Slatkin","himachali pop",0.00755,0.0794,0.0304,-33.585
"Leonard Slatkin","slovak pop",0.185,0.287,0.0499,-17.796
"Leonard Slatkin",NULL,0.096275,0.18319999999999997,0.04015,-25.6905
"Leonardo Favio","panamanian pop",0.455,0.35,0.403,-6.584
"Leonardo Favio",NULL,0.455,0.35,0.403,-6.584
"Leonardo Gonçalves","candy pop",0.618,0.426,0.209,-7.159
"Leonardo Gonçalves","korean pop",0.51,0.632,0.202,-7.787
"Leonardo Gonçalves",NULL,0.5640000000000001,0.529,0.20550000000000002,-7.473
"Leonel García","gauze pop",0.785,0.591,0.785,-7.768
"Leonel García",NULL,0.785,0.591,0.785,-7.768
"Leopard Disco","persian pop",0.909,0.629,0.591,-4.179
"Leopard Disco",NULL,0.909,0.629,0.591,-4.179
"Leopold Mozart","israeli pop",0.115,0.515,0.43,-19.187
"Leopold Mozart",NULL,0.115,0.515,0.43,-19.187
"Leoš Janáček","guatemalan pop",0.09113333333333334,0.2326666666666667,0.07206666666666667,-23.524
"Leoš Janáček","himachali pop",0.158,0.213,0.0786,-19.795
"Leoš Janáček",NULL,0.10785,0.22775,0.0737,-22.59175
"Leowi","pop quebecois",0.731,0.818,0.337,-7.364
"Leowi",NULL,0.731,0.818,0.337,-7.364
"Leroy Carr","classic country pop",0.285,0.683,0.783,-12.101
"Leroy Carr",NULL,0.285,0.683,0.783,-12.101
"Les Arts Florissants","deep power-pop punk",0.0883,0.193,0.0678,-22.112
"Les Arts Florissants",NULL,0.0883,0.193,0.0678,-22.112
"Les Baxter","french pop",0.4205,0.273,0.31299999999999994,-14.436499999999999
"Les Baxter","inuit pop",0.221,0.221,0.193,-11.885
"Les Baxter",NULL,0.35400000000000004,0.25566666666666665,0.27299999999999996,-13.585999999999999
"Les Gordon","turkish pop",0.6,0.535,0.412,-6.996
"Les Gordon",NULL,0.6,0.535,0.412,-6.996
"Les Musiciens du Louvre","himachali pop",0.0284,0.26,0.0406,-25.583
"Les Musiciens du Louvre",NULL,0.0284,0.26,0.0406,-25.583
"Les Poules à Colin","kannada pop",0.724,0.714,0.684,-8.086
"Les Poules à Colin",NULL,0.724,0.714,0.684,-8.086
"Les Sympathics de Porto Novo","jordanian pop",0.788,0.641,0.745,-10.776
"Les Sympathics de Porto Novo",NULL,0.788,0.641,0.745,-10.776
"Les Tireux dRoches","kannada pop",0.6255,0.8280000000000001,0.9305,-6.616
"Les Tireux dRoches",NULL,0.6255,0.8280000000000001,0.9305,-6.616
"Leska","turkish pop",0.491,0.665,0.325,-9.331
"Leska",NULL,0.491,0.665,0.325,-9.331
"Less Gravity","pop romantico",0.304,0.81,0.421,-13.291
"Less Gravity",NULL,0.304,0.81,0.421,-13.291
"Lester Davenport","png pop",0.347,0.45,0.394,-16.269
"Lester Davenport",NULL,0.347,0.45,0.394,-16.269
"Lettuce","j-pop boy group",0.952,0.375,0.398,-5.447
"Lettuce",NULL,0.952,0.375,0.398,-5.447
"Levante","italian pop",0.604,0.472,0.353,-4.9
"Levante","taiwan idol pop",0.7719999999999999,0.6143333333333333,0.4116666666666667,-4.930666666666666
"Levante",NULL,0.73,0.57875,0.39699999999999996,-4.923
"Levianth","neon pop punk",0.856,0.485,0.577,-3.833
"Levianth",NULL,0.856,0.485,0.577,-3.833
"Lewis Nash","xitsonga pop",0.38049999999999995,0.5025,0.6105,-15.9215
"Lewis Nash",NULL,0.38049999999999995,0.5025,0.6105,-15.9215
"Lewis OfMan","turkish pop",0.678,0.785,0.387,-7.253
"Lewis OfMan",NULL,0.678,0.785,0.387,-7.253
"Lexie Liu","indonesian idol pop",0.6659999999999999,0.6665,0.48650000000000004,-5.1005
"Lexie Liu",NULL,0.6659999999999999,0.6665,0.48650000000000004,-5.1005
"Lianne La Havas","viral pop",0.409,0.57,0.304,-7.555
"Lianne La Havas",NULL,0.409,0.57,0.304,-7.555
"Lido Pimienta","karadeniz pop",0.333,0.472,0.141,-8.121
"Lido Pimienta",NULL,0.333,0.472,0.141,-8.121
"Liede","taiwan idol pop",0.5389999999999999,0.5815,0.2385,-8.7805
"Liede",NULL,0.5389999999999999,0.5815,0.2385,-8.7805
"Lifehouse","pop rock",0.427,0.459,0.354,-7.734
"Lifehouse",NULL,0.427,0.459,0.354,-7.734
"Lightnin Hopkins","classic country pop",0.275,0.629,0.666,-17.572
"Lightnin Hopkins",NULL,0.275,0.629,0.666,-17.572
"Lights","k-pop",0.776,0.501,0.57,-3.074
"Lights",NULL,0.776,0.501,0.57,-3.074
"LightSkinKeisha","dutch pop",0.781,0.902,0.751,-4.646
"LightSkinKeisha",NULL,0.781,0.902,0.751,-4.646
"Like of Pac Div","swamp pop",0.681,0.643,0.439,-6.841
"Like of Pac Div",NULL,0.681,0.643,0.439,-6.841
"Lil Baby","dominican pop",0.631,0.779,0.622,-4.748
"Lil Baby","dutch pop",0.654,0.835,0.136,-4.537
"Lil Baby","japanese teen pop",0.406,0.795,0.333,-8.491
"Lil Baby","modern power pop",0.365,0.82,0.333,-9.371
"Lil Baby",NULL,0.514,0.8072499999999999,0.356,-6.78675
"LIL BOI","taiwan pop",0.442,0.763,0.814,-6.3
"LIL BOI",NULL,0.442,0.763,0.814,-6.3
"Lil Durk","dominican pop",0.828,0.843,0.793,-5.482
"Lil Durk",NULL,0.828,0.843,0.793,-5.482
"Lil Duval","dominican pop",0.7709999999999999,0.8694999999999999,0.5365,-6.817
"Lil Duval",NULL,0.7709999999999999,0.8694999999999999,0.5365,-6.817
"Lil Flip","space age pop",0.6895,0.796,0.5565,-6.5335
"Lil Flip",NULL,0.6895,0.796,0.5565,-6.5335
"Lil Gotit","pop soul",0.404,0.939,0.452,-8.217
"Lil Gotit",NULL,0.404,0.939,0.452,-8.217
"Lil Kim","hip pop",0.635,0.827,0.766,-6.77
"Lil Kim",NULL,0.635,0.827,0.766,-6.77
"Lil Lano","new wave pop",0.7735000000000001,0.6165,0.677,-5.2545
"Lil Lano",NULL,0.7735000000000001,0.6165,0.677,-5.2545
"Lil Mama","hip pop",0.724,0.885,0.619,-4.229
"Lil Mama",NULL,0.724,0.885,0.619,-4.229
"Lil Rick","italian indie pop",0.8776666666666667,0.961,0.7963333333333334,-3.8473333333333333
"Lil Rick",NULL,0.8776666666666667,0.961,0.7963333333333334,-3.8473333333333333
"Lil Wayne","classic danish pop",0.729,0.588,0.519,-4.963
"Lil Wayne","dance pop",0.6795,0.731,0.496,-5.043
"Lil Wayne","pop soul",0.5925,0.7145,0.368,-8.342500000000001
"Lil Wayne","vapor pop",0.6525000000000001,0.734,0.477,-7.9335
"Lil Wayne",NULL,0.6539999999999999,0.7067142857142857,0.45728571428571435,-6.800142857142857
"Lil Yachty","dutch pop",0.654,0.835,0.136,-4.537
"Lil Yachty","indonesian viral pop",0.525,0.886,0.708,-7.39
"Lil Yachty",NULL,0.5895,0.8605,0.422,-5.9635
"lilbootycall","indonesian indie pop",0.377,0.7,0.181,-15.07
"lilbootycall",NULL,0.377,0.7,0.181,-15.07
"Lille Saus","ambient pop",0.6385000000000001,0.6665,0.5925,-8.0565
"Lille Saus",NULL,0.6385000000000001,0.6665,0.5925,-8.0565
"Lillias White","spanish indie pop",0.323,0.472,0.259,-11.23
"Lillias White",NULL,0.323,0.472,0.259,-11.23
"Lily Kershaw","folk-pop",0.351,0.623,0.149,-9.052
"Lily Kershaw",NULL,0.351,0.623,0.149,-9.052
"Lily Mckenzie","thai pop",0.804,0.6,0.388,-6.558
"Lily Mckenzie",NULL,0.804,0.6,0.388,-6.558
"Lilys","dream pop",0.494,0.334,0.068,-10.229
"Lilys",NULL,0.494,0.334,0.068,-10.229
"Linda Bengtzing","swedish pop",0.845,0.577,0.458,-3.003
"Linda Bengtzing",NULL,0.845,0.577,0.458,-3.003
"Linda Briceño","sierra leonean pop",0.2985,0.331,0.188,-11.106
"Linda Briceño",NULL,0.2985,0.331,0.188,-11.106
"Ling Kai","gujarati pop",0.541,0.76,0.591,-7.243
"Ling Kai",NULL,0.541,0.76,0.591,-7.243
"LINION","classic arab pop",0.724,0.633,0.504,-6.399
"LINION",NULL,0.724,0.633,0.504,-6.399
"Link Lewis","j-poprock",0.256,0.578,0.396,-12.215
"Link Lewis",NULL,0.256,0.578,0.396,-12.215
"Link Wray","indonesian city pop",0.502,0.374,0.66,-12.131
"Link Wray",NULL,0.502,0.374,0.66,-12.131
"Linnea Henriksson","swedish pop",0.695,0.572,0.44,-4.086
"Linnea Henriksson",NULL,0.695,0.572,0.44,-4.086
"Lino Versace","sinhala pop",0.886,0.788,0.907,-5.607
"Lino Versace",NULL,0.886,0.788,0.907,-5.607
"Linsey Alexander","png pop",0.757,0.667,0.528,-5.88
"Linsey Alexander",NULL,0.757,0.667,0.528,-5.88
"Linying","singaporean pop",0.503,0.801,0.451,-6.117
"Linying",NULL,0.503,0.801,0.451,-6.117
"Lionel Meunier","country pop",0.0374,0.163,0.0959,-25.461
"Lionel Meunier",NULL,0.0374,0.163,0.0959,-25.461
"Liqid","japanese pop rap",0.607,0.6985,0.4615,-6.6235
